,accession,gene
6119,>XM_711183.1,CAALFM_CR08640CA
6121,>XM_711185.2,CAALFM_CR08650CA
6123,>XM_711186.1,PRP8
6125,>XM_711187.2,CAALFM_CR08670CA
6127,>XM_711188.1,CAALFM_CR08680CA
6129,>XM_711189.1,ECI1
6131,>XM_711191.1,ARF1
6133,>XM_711192.1,CAALFM_CR08710WA
6135,>XM_711193.1,CAALFM_CR08720WA
6137,>XM_711194.1,CAALFM_CR08740WA
6139,>XM_711195.2,IRA2
6141,>XM_711196.2,CAALFM_C112440WA
6143,>XM_711197.2,CAALFM_C112430WA
6145,>XM_711200.2,PKH2
6147,>XM_711201.1,CAALFM_C112400CA
6149,>XM_711202.2,WRS1
6151,>XM_711203.1,CAALFM_C112370WA
6153,>XM_711204.2,RIB3
6155,>XM_711205.2,CAALFM_C112350WA
6157,>XM_711206.1,MRPS9
6159,>XM_711207.1,CAALFM_C112330WA
6161,>XM_711208.1,CSI2
6163,>XM_711210.2,RBD1
6165,>XM_711211.2,CAALFM_C112280CA
6167,>XM_711213.2,VPH2
6169,>XM_711214.1,CAALFM_C112250CA
6171,>XM_711215.2,CAALFM_C112240CA
6173,>XM_711217.2,SNT1
6175,>XM_711218.2,CDC6
6177,>XM_711219.2,TRP3
6179,>XM_711220.2,MCD4
6181,>XM_711221.1,BUL4
6183,>XM_711222.2,CAALFM_C112180CA
6185,>XM_711223.1,CAALFM_C112170CA
6187,>XM_711224.1,MSO1
6189,>XM_711226.1,CAALFM_C112140WA
6191,>XM_711227.1,ZCF30
6193,>XM_711229.1,CAALFM_C112120WA
6195,>XM_711230.1,CAALFM_C112110CA
6197,>XM_711231.2,PXA2
6199,>XM_711232.1,CAALFM_C112090CA
6201,>XM_711233.1,LCB4
6203,>XM_711234.2,CAALFM_C112070CA
6205,>XM_711235.2,CAALFM_C112060CA
6207,>XM_711236.1,RPN2
6209,>XM_711238.1,CAALFM_C112040WA
6211,>XM_711239.1,SER33
6213,>XM_711241.1,KIP4
6215,>XM_711242.1,CAALFM_C112000CA
6217,>XM_711243.1,CAALFM_C111990WA
6219,>XM_711244.1,MED10
6221,>XM_711245.1,CAALFM_C111970CA
6223,>XM_711246.1,CAALFM_C111950WA
6225,>XM_711247.1,CAALFM_C111940CA
6227,>XM_711250.2,CAALFM_C111930WA
6229,>XM_711251.1,CAALFM_C111920WA
6231,>XM_711252.1,CAALFM_C111910WA
6233,>XM_711253.1,CAALFM_C111900CA
6235,>XM_711254.1,CAALFM_C111890WA
6237,>XM_711255.1,CAALFM_C111880WA
6239,>XM_711256.2,MUP1
6241,>XM_711257.2,CAALFM_C111860WA
6243,>XM_711258.2,CAALFM_C111850WA
6245,>XM_711321.1,NIT2
6247,>XM_711323.1,PDK2
6249,>XM_711324.1,PEX13
6251,>XM_711325.1,CAALFM_CR08880CA
6253,>XM_711326.1,ASR2
6255,>XM_711327.1,CAALFM_CR08900CA
6257,>XM_711328.1,RPN7
6259,>XM_711330.1,CAALFM_CR08920WA
6261,>XM_711332.1,CAALFM_CR08930CA
6263,>XM_711333.1,CAALFM_CR08940WA
6265,>XM_711335.1,MPS1
6267,>XM_711337.2,CAALFM_CR08980CA
6269,>XM_711338.1,CAALFM_CR08990CA
6271,>XM_711339.1,CAALFM_CR09010CA
6273,>XM_711340.1,CHS2
6275,>XM_711341.1,CAALFM_CR09040WA
6277,>XM_711344.1,CAALFM_CR09060WA
6279,>XM_711345.1,CAALFM_CR09070CA
6281,>XM_711346.1,CAALFM_CR09090CA
6283,>XM_711347.1,CAALFM_CR09100CA
6285,>XM_711348.1,CAALFM_CR09110CA
6287,>XM_711351.1,CAALFM_CR09140CA
6289,>XM_711352.1,CAALFM_CR09150WA
6291,>XM_711353.1,ERG13
6293,>XM_711354.1,SSU1
6295,>XM_711355.1,CDG1
6297,>XM_711357.1,CAALFM_CR09190CA
6299,>XM_711358.2,UGA33
6301,>XM_711360.1,SUC1
6303,>XM_711361.1,LIP7
6305,>XM_711362.1,CAALFM_CR09230CA
6307,>XM_711363.1,CAALFM_CR09240CA
6309,>XM_711364.1,CBP1
6311,>XM_711365.1,THI13
6313,>XM_711366.1,SCO1
6315,>XM_711367.1,CAALFM_CR09310WA
6317,>XM_711368.1,PHO88
6319,>XM_711369.1,CAALFM_CR09330CA
6321,>XM_711370.1,CAALFM_CR09340WA
6323,>XM_711371.1,CAALFM_CR09350CA
6325,>XM_711372.1,FCY24
6327,>XM_711373.1,ELF1
6329,>XM_711377.1,CAALFM_CR09390CA
6331,>XM_711378.2,CAALFM_CR09410WA
6333,>XM_711383.2,AXL1
6335,>XM_711384.1,CAALFM_CR09480WA
6337,>XM_711385.1,CAALFM_CR09490WA
6339,>XM_711386.1,CAALFM_CR09500CA
6341,>XM_711442.2,ZCF4
6343,>XM_711443.1,HAP2
6345,>XM_711446.2,CAALFM_C107690CA
6347,>XM_711447.2,VRG4
6349,>XM_711448.2,ADE4
6351,>XM_711449.2,FGR6-10
6353,>XM_711450.2,HOM3
6355,>XM_711451.2,GVP36
6357,>XM_711452.2,ARO9
6359,>XM_711454.2,CAALFM_C405580CA
6361,>XM_711455.2,CAALFM_C405590WA
6363,>XM_711459.2,GYP2
6365,>XM_711461.2,CAALFM_C405610CA
6367,>XM_711462.2,CAALFM_C405620CA
6369,>XM_711463.2,CAALFM_C405630WA
6371,>XM_711464.2,CAALFM_C405640CA
6373,>XM_711465.2,CAALFM_C405650WA
6375,>XM_711466.2,BRN1
6377,>XM_711467.2,YME1
6379,>XM_711468.2,PHO4
6381,>XM_711469.2,SEC23
6383,>XM_711470.2,ZCF5
6385,>XM_711473.2,CAALFM_C405730WA
6387,>XM_711474.2,CAALFM_C405740CA
6389,>XM_711475.1,LEA1
6391,>XM_711476.2,CGT1
6393,>XM_711478.2,CFL1
6395,>XM_711479.2,CFL2
6397,>XM_711480.2,CAALFM_C405790WA
6399,>XM_711481.2,CAALFM_C405800CA
6401,>XM_711482.2,CAALFM_C405810WA
6403,>XM_711483.2,CAALFM_C405830WA
6405,>XM_711485.2,FRE3
6407,>XM_711487.2,CAALFM_C405850CA
6409,>XM_711488.2,CAALFM_C405860WA
6411,>XM_711489.2,CAALFM_C405870CA
6413,>XM_711490.1,GAT1
6415,>XM_711491.1,CAALFM_C405890WA
6417,>XM_711492.2,CAALFM_C405900CA
6419,>XM_711495.1,CAALFM_C305680WA
6421,>XM_711497.1,CHS4
6423,>XM_711498.1,RCT1
6425,>XM_711501.1,KIP3
6427,>XM_711502.1,LAC1
6429,>XM_711503.1,SSN8
6431,>XM_711504.1,CAALFM_C305750CA
6433,>XM_711505.2,CAALFM_C305760WA
6435,>XM_711506.1,SAM50
6437,>XM_711507.1,CRZ1
6439,>XM_711509.1,CAALFM_C305800WA
6441,>XM_711510.2,SKN1
6443,>XM_711511.1,KRE6
6445,>XM_711512.1,CAALFM_C305840WA
6447,>XM_711513.1,CAALFM_C305850WA
6449,>XM_711514.1,CAALFM_C305860CA
6451,>XM_711515.1,UBP1
6453,>XM_711516.1,CAALFM_C305880CA
6455,>XM_711517.1,TRM12
6457,>XM_711518.1,CAALFM_C305900WA
6459,>XM_711519.1,ZCF35
6461,>XM_711520.1,MRR1
6463,>XM_711522.1,CTA4
6465,>XM_711523.1,CAALFM_C305940CA
6467,>XM_711524.1,CAALFM_C305950WA
6469,>XM_711525.1,ASE1
6471,>XM_711526.1,CAALFM_C305970CA
6473,>XM_711527.1,FAA2
6475,>XM_711528.1,CAALFM_C305990CA
6477,>XM_711529.1,AHR1
6479,>XM_711531.1,MNN9
6481,>XM_711532.1,NOG1
6483,>XM_711533.1,CAALFM_C306040WA
6485,>XM_711534.1,CAALFM_C306050CA
6487,>XM_711535.1,ELP3
6489,>XM_711536.1,PBS2
6491,>XM_711537.2,REV3
6493,>XM_711539.1,OCH1
6495,>XM_711540.1,DED1
6497,>XM_711541.1,CAALFM_C306110CA
6499,>XM_711542.1,GDA1
6501,>XM_711544.1,CAALFM_C306140WA
6503,>XM_711545.1,CAALFM_C306150WA
6505,>XM_711546.2,CAALFM_C306160CA
6507,>XM_711608.2,ADK1
6509,>XM_711609.2,DOG1
6511,>XM_711610.2,CAALFM_C601890CA
6513,>XM_711611.1,CAALFM_C601880WA
6515,>XM_711612.1,CAALFM_C601870CA
6517,>XM_711616.2,CAALFM_C601850WA
6519,>XM_711617.1,COQ3
6521,>XM_711618.2,CTA1
6523,>XM_711621.2,CAALFM_C601810WA
6525,>XM_711623.2,CAALFM_C601780CA
6527,>XM_711624.2,RAD18
6529,>XM_711626.2,SEC12
6531,>XM_711627.2,CAALFM_C601750CA
6533,>XM_711628.2,ATG15
6535,>XM_711629.2,FGR37
6537,>XM_711630.1,SUR7
6539,>XM_711631.2,PTK2
6541,>XM_711633.2,ACF2
6543,>XM_711634.2,CAALFM_C601680CA
6545,>XM_711635.2,MAE1
6547,>XM_711637.2,FMP27
6549,>XM_711638.2,TIF3
6551,>XM_711639.2,CAALFM_C601620WA
6553,>XM_711642.1,CAALFM_C601590WA
6555,>XM_711643.2,FGR47
6557,>XM_711644.1,CAALFM_C601560WA
6559,>XM_711645.2,CAALFM_C601550CA
6561,>XM_711646.2,CAALFM_C601520WA
6563,>XM_711647.1,OYE23
6565,>XM_711648.2,TRY5
6567,>XM_711649.2,CAALFM_C601490CA
6569,>XM_711650.2,CAALFM_C601480WA
6571,>XM_711651.2,CAALFM_C601470WA
6573,>XM_711652.2,CAALFM_C601460CA
6575,>XM_711653.2,CAALFM_C601450CA
6577,>XM_711654.2,FRP5
6579,>XM_711655.1,FRP6
6581,>XM_711656.1,CAALFM_C601420CA
6583,>XM_711657.2,OYE2
6585,>XM_711658.2,CAALFM_C601400WA
6587,>XM_711659.2,HOC1
6589,>XM_711660.1,CAALFM_C601380CA
6591,>XM_711661.1,CAALFM_C601370WA
6593,>XM_711662.2,CAALFM_C601360WA
6595,>XM_711663.2,CAALFM_C601350WA
6597,>XM_711665.2,TRA1
6599,>XM_711666.2,RMT2
6601,>XM_711667.1,HMS1
6603,>XM_711668.2,ERG11
6605,>XM_711669.2,THR1
6607,>XM_711671.2,SAM51
6609,>XM_711672.2,EXO1
6611,>XM_711673.1,CAALFM_C500620WA
6613,>XM_711674.2,CAALFM_C500610CA
6615,>XM_711675.2,CAALFM_C500600CA
6617,>XM_711676.2,PET9
6619,>XM_711677.2,CAALFM_C500580WA
6621,>XM_711678.2,CAALFM_C500570WA
6623,>XM_711681.2,AGA1
6625,>XM_711682.1,CAALFM_C500530WA
6627,>XM_711684.1,CAALFM_C500510WA
6629,>XM_711685.1,NAM7
6631,>XM_711686.1,BUD2
6633,>XM_711687.1,SEC14
6635,>XM_711688.1,KRE62
6637,>XM_711689.1,FET33
6639,>XM_711691.1,VPS2
6641,>XM_711692.1,MET14
6643,>XM_711693.1,MRP17
6645,>XM_711695.1,CAALFM_C500400CA
6647,>XM_711697.1,CAALFM_C500390CA
6649,>XM_711698.1,CAALFM_C500380WA
6651,>XM_711699.1,CAALFM_C500350CA
6653,>XM_711700.1,CAALFM_C500340WA
6655,>XM_711701.1,CAALFM_C500330CA
6657,>XM_711707.1,CAALFM_C500310CA
6659,>XM_711709.1,SMC4
6661,>XM_711711.1,DUS4
6663,>XM_711712.1,CAALFM_C500280CA
6665,>XM_711713.1,PGA14
6667,>XM_711714.1,CAALFM_C500260WA
6669,>XM_711715.1,CAALFM_C500250CA
6671,>XM_711716.1,SKN7
6673,>XM_711717.1,CAALFM_C500230CA
6675,>XM_711719.1,ROT2
6677,>XM_711721.1,BRE1
6679,>XM_711723.2,BDF1
6681,>XM_711724.1,FAS1
6683,>XM_711725.2,AFL1
6685,>XM_711855.2,CAALFM_C703280CA
6687,>XM_711858.2,CAALFM_C703270WA
6689,>XM_711859.1,CAALFM_C703260CA
6691,>XM_711860.2,PDI1
6693,>XM_711861.2,CAALFM_C703240WA
6695,>XM_711862.1,CAALFM_C703230CA
6697,>XM_711863.2,ZCF29
6699,>XM_711864.2,CAALFM_C703210WA
6701,>XM_711866.2,CAALFM_C703200CA
6703,>XM_711868.2,IFA21
6705,>XM_711869.2,CAALFM_C703160WA
6707,>XM_711870.2,CAALFM_C703150WA
6709,>XM_711871.2,CAALFM_C703140WA
6711,>XM_711872.2,DFR1
6713,>XM_711873.2,TIM54
6715,>XM_711874.1,PGA28
6717,>XM_711875.1,SSP96
6719,>XM_711881.2,CYR1
6721,>XM_711884.2,CHS6
6723,>XM_711885.1,CAALFM_C703050WA
6725,>XM_711886.1,CAALFM_C703040WA
6727,>XM_711887.1,CAALFM_C703030WA
6729,>XM_711888.2,DUG3
6731,>XM_711889.2,CAALFM_C703010WA
6733,>XM_711890.2,CAALFM_C703000CA
6735,>XM_711891.2,BCK1
6737,>XM_711892.2,SFI1
6739,>XM_711893.1,ECM39
6741,>XM_711894.2,CAALFM_C702960CA
6743,>XM_711895.1,DBF4
6745,>XM_711896.2,IFM1
6747,>XM_711897.2,CAALFM_C702930CA
6749,>XM_711898.2,CAALFM_C702920WA
6751,>XM_711899.2,ENA21
6753,>XM_711900.2,PMT1
6755,>XM_711902.2,LIP9
6757,>XM_711903.2,TAF19
6759,>XM_711904.2,CAALFM_C702860CA
6761,>XM_711906.2,CAALFM_C702850WA
6763,>XM_711907.1,ERG5
6765,>XM_711908.1,LIP5
6767,>XM_711909.1,PRX1
6769,>XM_711910.2,NIK1
6771,>XM_711911.2,POL3
6773,>XM_711913.2,CAALFM_C702780WA
6775,>XM_711916.2,CHS1
6777,>XM_712001.2,CAALFM_C404200CA
6779,>XM_712002.2,CAALFM_C404180CA
6781,>XM_712003.2,AXL2
6783,>XM_712004.2,CAALFM_C404160WA
6785,>XM_712005.2,PDB1
6787,>XM_712006.2,CAALFM_C404140WA
6789,>XM_712007.1,CAALFM_C404130WA
6791,>XM_712008.2,CAALFM_C404120CA
6793,>XM_712010.2,ECM1
6795,>XM_712011.2,CAALFM_C404090CA
6797,>XM_712012.1,PGA31
6799,>XM_712013.1,PGA30
6801,>XM_712015.1,RHD3
6803,>XM_712016.2,CAALFM_C404040WA
6805,>XM_712017.1,JEN2
6807,>XM_712018.1,CAALFM_C404020CA
6809,>XM_712021.2,CAALFM_C404010WA
6811,>XM_712022.1,MET4
6813,>XM_712026.1,FGR29
6815,>XM_712028.2,RAD1
6817,>XM_712030.1,NCE4
6819,>XM_712031.1,CAALFM_C210460CA
6821,>XM_712032.1,CAALFM_C210470CA
6823,>XM_712033.1,MDH1-3
6825,>XM_712035.1,KIN3
6827,>XM_712036.1,CAALFM_C210540WA
6829,>XM_712043.2,GCN1
6831,>XM_712044.1,ZSF1
6833,>XM_712045.1,SGS1
6835,>XM_712047.1,UBC15
6837,>XM_712048.1,GAL4
6839,>XM_712049.1,CAALFM_C210600WA
6841,>XM_712050.2,GYP5
6843,>XM_712051.1,RPS4A
6845,>XM_712052.1,CAALFM_C210630WA
6847,>XM_712053.1,ASH1
6849,>XM_712055.1,CAALFM_C210670WA
6851,>XM_712056.1,CAALFM_C210680WA
6853,>XM_712060.1,CAALFM_C210700CA
6855,>XM_712061.1,TIF11
6857,>XM_712062.1,CAALFM_C210720CA
6859,>XM_712063.1,CAALFM_C210730WA
6861,>XM_712066.1,CAALFM_C210740CA
6863,>XM_712067.1,AKL1
6865,>XM_712068.1,CAALFM_C210760CA
6867,>XM_712069.1,RPC11
6869,>XM_712071.1,PSO2
6871,>XM_712072.1,CAALFM_C210790CA
6873,>XM_712073.1,CAALFM_C210810WA
6875,>XM_712075.2,CAALFM_C210820CA
6877,>XM_712076.1,RDH54
6879,>XM_712077.1,CAALFM_C210850CA
6881,>XM_712078.1,CAALFM_C210860CA
6883,>XM_712079.2,CAALFM_C210870WA
6885,>XM_712080.2,SRB8
6887,>XM_712081.1,CAALFM_C405080CA
6889,>XM_712083.2,ARG8
6891,>XM_712084.2,CDL1
6893,>XM_712086.2,PPG1
6895,>XM_712087.2,SSK2
6897,>XM_712089.2,IMG2
6899,>XM_712091.2,CAALFM_C405010WA
6901,>XM_712092.2,CAALFM_C405000WA
6903,>XM_712093.2,CAALFM_C404990CA
6905,>XM_712094.2,CAALFM_C404980WA
6907,>XM_712095.2,CAALFM_C404950WA
6909,>XM_712097.1,CAALFM_C404930CA
6911,>XM_712099.1,CAALFM_C404920WA
6913,>XM_712100.2,SPC34
6915,>XM_712101.2,RPL24A
6917,>XM_712103.2,FGR10
6919,>XM_712104.2,CAALFM_C404870CA
6921,>XM_712105.2,CAALFM_C404860WA
6923,>XM_712106.2,CSR1
6925,>XM_712107.2,AGP3
6927,>XM_712108.1,DCR1
6929,>XM_712109.2,CAALFM_C404820CA
6931,>XM_712110.2,CAALFM_C404810CA
6933,>XM_712111.2,CAALFM_C404800WA
6935,>XM_712113.2,FAV1
6937,>XM_712114.2,PMT6
6939,>XM_712115.2,MNN22
6941,>XM_712116.1,CAALFM_C404760CA
6943,>XM_712118.2,CAALFM_C404750WA
6945,>XM_712121.2,BAS1
6947,>XM_712122.2,CAALFM_C404720WA
6949,>XM_712123.2,GYP1
6951,>XM_712124.1,SSZ1
6953,>XM_712125.2,CAALFM_C404670CA
6955,>XM_712127.1,CAALFM_C404660CA
6957,>XM_712129.2,CAALFM_C404650WA
6959,>XM_712130.1,GOA1
6961,>XM_712131.1,CAALFM_C404630CA
6963,>XM_712132.2,CAALFM_C404620CA
6965,>XM_712133.1,CAALFM_C404600CA
6967,>XM_712134.1,SCS7
6969,>XM_712135.2,ZDS1
6971,>XM_712136.2,RCE1
6973,>XM_712137.2,CAALFM_C404560CA
6975,>XM_712138.2,CAALFM_C404550CA
6977,>XM_712140.2,PHR1
6979,>XM_712142.1,CAALFM_C404520WA
6981,>XM_712144.2,CAALFM_C404510WA
6983,>XM_712147.1,CAALFM_C404500CA
6985,>XM_712150.2,SAP10
6987,>XM_712151.2,CAALFM_C404460CA
6989,>XM_712152.2,ATG1
6991,>XM_712154.1,CAALFM_C404440WA
6993,>XM_712155.1,MRP8
6995,>XM_712156.1,FGR3
6997,>XM_712157.2,LYS4
6999,>XM_712237.2,IFF9
7001,>XM_712238.2,WOR3
7003,>XM_712240.2,HST7
7005,>XM_712241.2,CAALFM_CR03910CA
7007,>XM_712243.2,TPO4
7009,>XM_712244.2,CAALFM_CR03930CA
7011,>XM_712247.2,CAALFM_CR03950WA
7013,>XM_712249.2,CAALFM_CR03960CA
7015,>XM_712250.2,CAALFM_CR03980WA
7017,>XM_712251.1,GCD1
7019,>XM_712252.1,RPT4
7021,>XM_712254.1,MRPL40
7023,>XM_712256.2,NIP100
7025,>XM_712257.1,SPT14
7027,>XM_712258.2,MEX67
7029,>XM_712259.2,DAP1
7031,>XM_712260.2,NAT5
7033,>XM_712261.2,CAALFM_CR04080CA
7035,>XM_712262.2,ADE17
7037,>XM_712263.2,RPL15A
7039,>XM_712264.2,CAALFM_CR04110WA
7041,>XM_712266.2,CAALFM_CR04120CA
7043,>XM_712267.2,EAF7
7045,>XM_712268.1,CAALFM_CR04140WA
7047,>XM_712269.2,CAALFM_CR04150WA
7049,>XM_712270.1,CAALFM_CR04160CA
7051,>XM_712271.2,CAALFM_CR04170WA
7053,>XM_712274.2,CAALFM_CR04180CA
7055,>XM_712275.2,SRV2
7057,>XM_712276.2,YDJ1
7059,>XM_712278.2,QDR1
7061,>XM_712280.1,CAALFM_CR04220CA
7063,>XM_712281.2,CAALFM_CR04230WA
7065,>XM_712282.2,CAALFM_CR04240CA
7067,>XM_712283.2,CAALFM_CR04250WA
7069,>XM_712285.2,CAALFM_CR04270CA
7071,>XM_712286.1,CAALFM_CR04280CA
7073,>XM_712287.1,HAP31
7075,>XM_712288.1,CAALFM_CR04300WA
7077,>XM_712289.2,CAALFM_CR04310CA
7079,>XM_712290.1,CAALFM_CR04330WA
7081,>XM_712292.1,PIM1
7083,>XM_712294.2,CAALFM_CR04350CA
7085,>XM_712296.1,NHP2
7087,>XM_712297.2,CAALFM_CR04370WA
7089,>XM_712298.1,SEC26
7091,>XM_712299.2,CAALFM_CR04390CA
7093,>XM_712300.2,CAALFM_CR04410WA
7095,>XM_712302.2,RBR2
7097,>XM_712305.2,RBR1
7099,>XM_712306.2,CAALFM_CR04450CA
7101,>XM_712307.2,CAALFM_CR04460CA
7103,>XM_712308.1,GPI2
7105,>XM_712309.2,LAP3
7107,>XM_712310.2,CAALFM_CR04490CA
7109,>XM_712311.2,CAALFM_CR04500CA
7111,>XM_712312.1,HXK2
7113,>XM_712313.2,FUM11
7115,>XM_712314.2,RPR2
7117,>XM_712317.2,CAALFM_CR04560CA
7119,>XM_712318.2,CDC10
7121,>XM_712319.2,CAALFM_CR04580WA
7123,>XM_712320.2,PDX3
7125,>XM_712321.2,CAALFM_CR04600WA
7127,>XM_712322.2,CAALFM_CR04610CA
7129,>XM_712323.2,CAALFM_CR04620CA
7131,>XM_712324.2,DIT2
7133,>XM_712494.1,CAALFM_C107790CA
7135,>XM_712495.1,MTO1
7137,>XM_712496.1,CAALFM_C107810CA
7139,>XM_712497.1,CAALFM_C107820WA
7141,>XM_712498.2,CAALFM_C107830CA
7143,>XM_712499.2,CAALFM_C107840WA
7145,>XM_712501.2,CAALFM_C107850CA
7147,>XM_712502.1,CAALFM_C107860WA
7149,>XM_712503.2,SMI1
7151,>XM_712504.2,GCS1
7153,>XM_712506.2,7
7155,>XM_712508.1,COI1
7157,>XM_712509.2,MRPL3
7159,>XM_712510.2,ERD1
7161,>XM_712511.2,CAALFM_C107950CA
7163,>XM_712512.2,CAALFM_C107960WA
7165,>XM_712513.2,IRE1
7167,>XM_712514.2,CAALFM_C107980CA
7169,>XM_712515.2,CAALFM_C107990CA
7171,>XM_712516.2,NRP1
7173,>XM_712518.2,DPM1
7175,>XM_712519.2,UBA2
7177,>XM_712521.1,PFY1
7179,>XM_712522.2,CAALFM_C108050WA
7181,>XM_712523.1,OFR1
7183,>XM_712524.2,CDR4
7185,>XM_712526.2,FUN12
7187,>XM_712527.1,DRG1
7189,>XM_712529.2,CAALFM_C108110WA
7191,>XM_712531.2,BUD6
7193,>XM_712533.2,TERT
7195,>XM_712534.2,CAALFM_C108140WA
7197,>XM_712536.1,CAALFM_C108150CA
7199,>XM_712537.2,CAALFM_C108160WA
7201,>XM_712538.1,BUL1
7203,>XM_712539.2,CAALFM_C108180CA
7205,>XM_712541.2,CAT8
7207,>XM_712542.2,NTG1
7209,>XM_712544.2,MLT1
7211,>XM_712545.2,CCR4
7213,>XM_712546.2,PLB5
7215,>XM_712547.2,CAALFM_C108240CA
7217,>XM_712549.2,MED15
7219,>XM_712550.2,DIP2
7221,>XM_712551.2,NOT5
7223,>XM_712553.2,OPY2
7225,>XM_712555.2,TKL1
7227,>XM_712556.2,ADH2
7229,>XM_712557.2,CAALFM_C108340CA
7231,>XM_712560.1,OLE1
7233,>XM_712561.2,SDS24
7235,>XM_712562.2,TEF2
7237,>XM_712564.2,OPT5
7239,>XM_712565.2,CAALFM_C208350CA
7241,>XM_712660.2,CAALFM_C300790WA
7243,>XM_712661.2,HOS2
7245,>XM_712662.2,SCL1
7247,>XM_712663.2,ERG4
7249,>XM_712664.2,LYS144
7251,>XM_712665.1,CAALFM_C300730WA
7253,>XM_712666.2,PMA1
7255,>XM_712667.2,CHS8
7257,>XM_712669.2,VPS8
7259,>XM_712670.2,SWD1
7261,>XM_712672.1,CAALFM_C300680CA
7263,>XM_712673.1,CAALFM_C300660WA
7265,>XM_712674.1,NGT1
7267,>XM_712675.1,CAALFM_C300640WA
7269,>XM_712677.1,CAALFM_C300630WA
7271,>XM_712679.1,CAALFM_C300610WA
7273,>XM_712681.1,IFF11
7275,>XM_712682.2,FLO9
7277,>XM_712685.1,CAALFM_C300570CA
7279,>XM_712686.1,SOF1
7281,>XM_712687.1,HRK1
7283,>XM_712688.1,IST1
7285,>XM_712689.1,CAALFM_C300530CA
7287,>XM_712690.1,CAALFM_C300520WA
7289,>XM_712691.1,CAALFM_C300510WA
7291,>XM_712692.1,CAALFM_C300500CA
7293,>XM_712695.1,ESA1
7295,>XM_712696.1,DOT5
7297,>XM_712697.1,CAALFM_C300470WA
7299,>XM_712698.1,ATP5
7301,>XM_712699.1,CAALFM_C300450CA
7303,>XM_712701.1,CAALFM_C300440WA
7305,>XM_712702.1,EST3
7307,>XM_712703.1,CAALFM_C300410CA
7309,>XM_712704.1,CAALFM_C300420WA
7311,>XM_712705.2,CAALFM_C300400CA
7313,>XM_712707.1,CAALFM_C300390WA
7315,>XM_712708.1,CAALFM_C300380CA
7317,>XM_712709.1,BUD21
7319,>XM_712710.1,CAALFM_C300360WA
7321,>XM_712711.1,TPT1
7323,>XM_712712.1,CAALFM_C300340WA
7325,>XM_712715.2,UTP8
7327,>XM_712716.1,RHR2
7329,>XM_712717.1,CAALFM_C300310CA
7331,>XM_712718.1,CAALFM_C300300WA
7333,>XM_712719.2,RPT2
7335,>XM_712720.2,ULP3
7337,>XM_712721.1,CAALFM_C300270CA
7339,>XM_712722.1,BNA4
7341,>XM_712723.1,TIM44
7343,>XM_712724.1,GLO3
7345,>XM_712725.1,CAALFM_C300230CA
7347,>XM_712726.1,HGT19
7349,>XM_712728.1,CAALFM_C300210CA
7351,>XM_712729.2,ETR1
7353,>XM_712730.1,CAALFM_C300190WA
7355,>XM_712732.1,DAL1
7357,>XM_712733.1,CAALFM_C300170CA
7359,>XM_712735.1,CAALFM_C300160CA
7361,>XM_712737.1,CAALFM_C300130CA
7363,>XM_712739.1,CAALFM_C300150WA
7365,>XM_712740.1,CAALFM_C300140WA
7367,>XM_712741.1,SEC6
7369,>XM_712742.1,CAALFM_C300120WA
7371,>XM_712743.1,CAALFM_C300100WA
7373,>XM_712744.1,RPS24
7375,>XM_712745.2,TLO7
7377,>XM_712746.1,CAALFM_C300050CA
7379,>XM_712747.2,CAALFM_C300030CA
7381,>XM_712752.2,CAALFM_C300010CA
7383,>XM_712819.2,CPA2
7385,>XM_712820.2,CAALFM_CR01320CA
7387,>XM_712823.2,CWH43
7389,>XM_712824.2,CAALFM_CR01280CA
7391,>XM_712825.2,FTH2
7393,>XM_712826.2,CAALFM_CR01260WA
7395,>XM_712827.1,CAALFM_CR01250CA
7397,>XM_712828.2,BOI2
7399,>XM_712829.1,CDC27
7401,>XM_712830.1,CAALFM_CR01220WA
7403,>XM_712831.1,HSE1
7405,>XM_712832.1,OYE22
7407,>XM_712833.2,CAALFM_CR01180WA
7409,>XM_712835.1,CAALFM_CR01170WA
7411,>XM_712837.1,CTF18
7413,>XM_712838.1,ERG27
7415,>XM_712839.1,CAALFM_CR01130WA
7417,>XM_712840.1,CAALFM_CR01120CA
7419,>XM_712841.1,SRP54
7421,>XM_712842.1,CAALFM_CR01100CA
7423,>XM_712843.2,CAALFM_CR01090WA
7425,>XM_712845.1,CAALFM_CR01080WA
7427,>XM_712846.1,CAALFM_CR01070WA
7429,>XM_712847.1,LAG1
7431,>XM_712848.1,CAALFM_CR01050CA
7433,>XM_712850.1,DAL81
7435,>XM_712851.1,CAALFM_CR01020CA
7437,>XM_712852.1,TEN1
7439,>XM_712853.1,SLN1
7441,>XM_712856.1,CAALFM_CR00990WA
7443,>XM_712857.1,CAALFM_CR00980CA
7445,>XM_712858.1,ATO9
7447,>XM_712860.1,ATO10
7449,>XM_712861.1,CCE1
7451,>XM_712862.1,TRM1
7453,>XM_712863.1,CAALFM_CR00880WA
7455,>XM_712864.1,CAALFM_CR00870CA
7457,>XM_712865.1,TMA19
7459,>XM_712867.2,GSL2
7461,>XM_712868.1,CAALFM_CR00840CA
7463,>XM_712869.1,CAALFM_CR00830WA
7465,>XM_712872.1,CAALFM_CR00810WA
7467,>XM_712873.1,PWP2
7469,>XM_712875.1,GSY1
7471,>XM_712876.1,HYR4
